2025,I26S1C82J4V1,82,INGENIERIA COMERCIAL,1,2003,0,0,200000,382987,0,3300000,0,2003I26S1C82J4V1
2025,I26S1C82J4V2,82,INGENIERIA COMERCIAL,2,2003,90,40,200000,382987,0,3490000,130,2003I26S1C82J4V2
2025,I26S1C82J4V3,82,INGENIERIA COMERCIAL,3,2016,40,30,200000,191494,0,3300000,70,2016I26S1C82J4V3
2025,I26S1C82J4V4,82,INGENIERIA COMERCIAL,4,2016,60,55,200000,191494,0,3300000,115,2016I26S1C82J4V4
2025,I26S1C82J4V5,82,INGENIERIA COMERCIAL,5,2016,45,30,200000,191494,0,3300000,75,2016I26S1C82J4V5
2025,I26S1C83J4V1,83,INGENIERIA INFORMATICA MULTIMEDIA,1,2007,0,0,200000,382987,0,2200000,0,2007I26S1C83J4V1
2025,I26S1C83J4V2,83,INGENIERIA INFORMATICA MULTIMEDIA,2,2007,0,0,200000,382987,0,2200000,0,2007I26S1C83J4V2
2025,I26S1C83J4V3,83,INGENIERIA INFORMATICA MULTIMEDIA,3,2007,35,15,200000,382987,0,2350000,50,2007I26S1C83J4V3
2025,I26S1C84J1V1,84,PSICOLOGIA,1,2020,0,0,200000,382987,0,3350000,0,2020I26S1C84J1V1
2025,I26S1C84J1V2,84,PSICOLOGIA,2,2020,75,0,200000,382987,0,3640000,75,2020I26S1C84J1V2
2025,I26S1C84J2V1,84,PSICOLOGIA,1,2014,0,0,200000,382987,0,3350000,0,2014I26S1C84J2V1
2025,I26S1C84J2V2,84,PSICOLOGIA,2,2014,60,15,200000,382987,0,3640000,75,2014I26S1C84J2V2
2025,I26S1C84J3V1,84,PSICOLOGIA,1,1994,0,0,200000,382987,0,3350000,0,1994I26S1C84J3V1
2025,I26S1C84J3V2,84,PSICOLOGIA,2,1994,200,100,200000,382987,0,3640000,300,1994I26S1C84J3V2
2025,I26S1C90J1V1,90,COMUNICACION DIGITAL ESPECIALIDAD ANIMACION DIGITAL,1,2009,0,0,200000,382987,0,3820000,0,2009I26S1C90J1V1
2025,I26S1C90J1V2,90,COMUNICACION DIGITAL ESPECIALIDAD ANIMACION DIGITAL,2,2009,0,0,200000,382987,0,3820000,0,2009I26S1C90J1V2
2025,I26S1C90J1V3,90,COMUNICACION DIGITAL ESPECIALIDAD ANIMACION DIGITAL,3,2009,75,0,200000,382987,0,3980000,75,2009I26S1C90J1V3
2025,I26S1C100J4V1,100,CONTADOR AUDITOR,1,2011,0,0,200000,382987,0,1990000,0,2011I26S1C100J4V1
2025,I26S1C100J4V2,100,CONTADOR AUDITOR,2,2011,0,0,200000,382987,0,1990000,0,2011I26S1C100J4V2
2025,I26S1C100J4V3,100,CONTADOR AUDITOR,3,2018,10,15,200000,191494,0,2670000,25,2018I26S1C100J4V3
2025,I26S1C100J4V4,100,CONTADOR AUDITOR,4,2018,10,15,200000,191494,0,2670000,25,2018I26S1C100J4V4
2025,I26S1C100J4V5,100,CONTADOR AUDITOR,5,2011,50,0,200000,382987,0,2130000,50,2011I26S1C100J4V5
2025,I26S1C102J1V1,102,DERECHO,1,2020,0,0,200000,382987,0,3200000,0,2020I26S1C102J1V1
2025,I26S1C102J1V2,102,DERECHO,2,2020,0,0,200000,382987,0,3200000,0,2020I26S1C102J1V2
2025,I26S1C102J2V1,102,DERECHO,1,2014,0,0,200000,382987,0,3200000,0,2014I26S1C102J2V1
2025,I26S1C102J2V2,102,DERECHO,2,2014,65,15,200000,382987,0,3500000,80,2014I26S1C102J2V2
2025,I26S1C108J4V2,108,MAGISTER EN ADMINISTRACION DE EMPRESAS,2,2011,30,23,200000,76598,0,4860000,53,2011I26S1C108J4V2
2025,I26S1C110J4V2,110,MAGISTER EN DERECHO DE FAMILIA E INTERVENCION FAMILIAR,2,2012,35,15,200000,76598,0,3600000,50,2012I26S1C110J4V2
2025,I26S1C126J1V1,126,MUSICA Y COMPOSICION,1,2014,0,0,200000,382987,0,4400000,0,2014I26S1C126J1V1
2025,I26S1C126J1V2,126,MUSICA Y COMPOSICION,2,2014,115,0,200000,382987,0,4770000,115,2014I26S1C126J1V2
2025,I26S1C137J1V1,137,COMUNICACION AUDIOVISUAL ESPECIALIDAD GUIONES,1,2014,0,0,200000,382987,0,3770000,0,2014I26S1C137J1V1
2025,I26S1C137J1V2,137,COMUNICACION AUDIOVISUAL ESPECIALIDAD GUIONES,2,2014,0,0,200000,382987,0,3770000,0,2014I26S1C137J1V2
2025,I26S1C137J1V3,137,COMUNICACION AUDIOVISUAL ESPECIALIDAD GUIONES,3,2014,25,0,200000,382987,0,3990000,25,2014I26S1C137J1V3
2025,I26S1C153J1V2,153,DISEÃ‘O GRAFICO ESPECIALIDAD MULTIMEDIA,2,2014,0,0,200000,382987,0,3460000,0,2014I26S1C153J1V2
2025,I26S1C153J1V3,153,DISEÃ‘O GRAFICO ESPECIALIDAD MULTIMEDIA,3,2014,50,0,200000,382987,0,3660000,50,2014I26S1C153J1V3
2025,I26S1C153J2V1,153,DISEÃ‘O GRAFICO ESPECIALIDAD MULTIMEDIA,1,2014,0,0,200000,382987,0,3460000,0,2014I26S1C153J2V1
2025,I26S1C154J1V1,154,MUSICA E INTERPRETACION,1,2016,0,0,200000,382987,0,4400000,0,2016I26S1C154J1V1
2025,I26S1C154J1V2,154,MUSICA E INTERPRETACION,2,2016,50,0,200000,382987,0,4770000,50,2016I26S1C154J1V2
2025,I26S1C155J3V1,155,TRABAJO SOCIAL,1,2016,0,0,200000,382987,0,2540000,0,2016I26S1C155J3V1
2025,I26S1C155J4V1,155,TRABAJO SOCIAL,1,2019,0,0,200000,191494,0,2520000,0,2019I26S1C155J4V1
2025,I26S1C155J4V3,155,TRABAJO SOCIAL,3,2019,0,0,200000,191494,0,2520000,0,2019I26S1C155J4V3
2025,I26S1C155J4V4,155,TRABAJO SOCIAL,4,2020,75,0,200000,382987,0,2270000,75,2020I26S1C155J4V4
2025,I26S1C155J4V5,155,TRABAJO SOCIAL,5,2019,35,15,200000,191494,0,2670000,50,2019I26S1C155J4V5
2025,I26S1C165J4V1,165,INGENIERIA EN CONTROL DE GESTION,1,2017,0,0,200000,382987,0,3690000,0,2017I26S1C165J4V1
2025,I26S1C166J4V1,166,INGENIERIA EN INFORMATICA E-BUSINESS,1,2017,0,0,200000,382987,0,2080000,0,2017I26S1C166J4V1
2025,I26S1C170J4V1,170,MAGISTER EN BUILDING INFORMATION MODELING MANAGEMENT-BIM,1,2017,23,12,200000,76598,0,3600000,35,2017I26S1C170J4V1
2025,I26S1C171J1V1,171,COMUNICACION DIGITAL ESPECIALIDAD DISEÃ‘O Y DESARROLLO DE VIDEOJUEGOS,1,2017,0,0,200000,382987,0,3820000,0,2017I26S1C171J1V1
2025,I26S1C171J1V2,171,COMUNICACION DIGITAL ESPECIALIDAD DISEÃ‘O Y DESARROLLO DE VIDEOJUEGOS,2,2017,0,0,200000,382987,0,3820000,0,2017I26S1C171J1V2
2025,I26S1C171J1V3,171,COMUNICACION DIGITAL ESPECIALIDAD DISEÃ‘O Y DESARROLLO DE VIDEOJUEGOS,3,2017,50,0,200000,382987,0,3980000,50,2017I26S1C171J1V3
2025,I26S1C172J3V1,172,MAGISTER EN GESTION ESTRATEGICA DE LA COMUNICACION,1,2017,0,0,200000,76598,0,3250000,0,2017I26S1C172J3V1
2025,I26S1C172J4V1,172,MAGISTER EN GESTION ESTRATEGICA DE LA COMUNICACION,1,2017,23,12,200000,76598,0,3600000,35,2017I26S1C172J4V1
2025,I26S1C174J4V1,174,LICENCIATURA EN TRABAJO SOCIAL,1,2017,0,0,200000,76598,0,2120000,0,2017I26S1C174J4V1
2025,I26S1C174J4V2,174,LICENCIATURA EN TRABAJO SOCIAL,2,2017,85,30,200000,76598,0,2240000,115,2017I26S1C174J4V2
2025,I26S1C176J4V1,176,INGENIERIA COMERCIAL - TECNICO,1,2016,0,0,200000,191494,0,3300000,0,2016I26S1C176J4V1
2025,I26S1C177J4V1,177,INGENIERIA COMERCIAL - PROFESIONAL,1,2016,0,0,200000,191494,0,3300000,0,2016I26S1C177J4V1
2025,I26S1C178J4V1,178,INGENIERIA EN INFORMATICA MULTIMEDIA - TECNICO,1,2016,0,0,200000,191494,0,2700000,0,2016I26S1C178J4V1
2025,I26S1C178J4V2,178,INGENIERIA INFORMATICA MULTIMEDIA,2,2016,20,15,200000,191494,0,2350000,35,2016I26S1C178J4V2
2025,I26S1C178J4V3,178,INGENIERIA INFORMATICA MULTIMEDIA,3,2016,20,15,200000,191494,0,2350000,35,2016I26S1C178J4V3
2025,I26S1C179J4V1,179,ADMINISTRACION PUBLICA - TECNICO,1,2016,0,0,200000,191494,0,2820000,0,2016I26S1C179J4V1
2025,I26S1C179J4V2,179,ADMINISTRACION PUBLICA,2,2016,0,0,200000,191494,0,2040000,0,2016I26S1C179J4V2
2025,I26S1C179J4V3,179,ADMINISTRACION PUBLICA,3,2016,30,33,200000,191494,0,2980000,63,2016I26S1C179J4V3
2025,I26S1C182J4V1,182,BIBLIOTECOLOGIA Y GESTION DE LA INFORMACION,1,2018,50,0,200000,382987,0,2960000,50,2018I26S1C182J4V1
2025,I26S1C182J4V2,182,BIBLIOTECOLOGIA Y GESTION DE LA INFORMACION,2,2019,0,0,200000,191494,0,2400000,0,2019I26S1C182J4V2
2025,I26S1C182J4V3,182,BIBLIOTECOLOGIA Y GESTION DE LA INFORMACION,3,2019,20,6,200000,191494,0,2540000,26,2019I26S1C182J4V3
2025,I26S1C182J4V4,182,BIBLIOTECOLOGIA Y GESTION DE LA INFORMACION,4,2019,25,6,200000,191494,0,2540000,31,2019I26S1C182J4V4
2025,I26S1C184J4V1,184,CONTADOR AUDITOR - PROFESIONAL,1,2018,0,0,200000,191494,0,1990000,0,2018I26S1C184J4V1
2025,I26S1C185J4V1,185,CONTADOR AUDITOR - TECNICO,1,2018,0,0,200000,191494,0,1990000,0,2018I26S1C185J4V1
2025,I26S1C187J4V2,187,DIPLOMADO EN DISEÃ‘O INSTRUCCIONAL,2,2017,30,30,100000,0,0,1380000,60,2017I26S1C187J4V2
2025,I26S1C188J4V1,188,DIPLOMADO EN ESTRATEGIA Y COMUNICACION DIGITAL,1,2017,30,30,100000,0,0,1380000,60,2017I26S1C188J4V1
2025,I26S1C194J4V1,194,DIPLOMADO EN MARCO JURIDICO PARA LA INTERVENCION FAMILIAR,1,2012,30,30,100000,0,0,1380000,60,2012I26S1C194J4V1
2025,I26S1C195J4V1,195,DIPLOMADO EN NEGOCIACION Y LIDERAZGO EN ESCENARIOS DE CONFLICTO,1,2017,30,30,100000,0,0,1380000,60,2017I26S1C195J4V1
2025,I26S1C197J4V1,197,DIPLOMADO EN TECNOLOGIA EDUCATIVA,1,2017,30,30,100000,0,0,1380000,60,2017I26S1C197J4V1
2025,I26S1C199J3V1,199,DISEÃ‘O DE INTERIORES Y AMBIENTES,1,2018,0,0,200000,382987,0,3460000,0,2018I26S1C199J3V1
2025,I26S1C199J3V2,199,DISEÃ‘O DE INTERIORES Y AMBIENTES,2,2018,60,0,200000,382987,0,3660000,60,2018I26S1C199J3V2
2025,I26S1C203J3V1,203,MAGISTER EN GESTION DE PROYECTOS ARTISTICOS,1,2017,35,0,200000,76598,0,3910000,35,2017I26S1C203J3V1
2025,I26S1C206J4V1,206,MAGISTER EN TECNOLOGIA EDUCATIVA E INNOVACION,1,2017,25,25,200000,76598,0,4120000,50,2017I26S1C206J4V1
2025,I26S1C216J4V1,216,MAGISTER EN EDUCACION SUPERIOR,1,2018,25,25,0,76598,0,1,50,2018I26S1C216J4V1
2025,I26S1C219J4V1,219,INGENIERIA EN ADMINISTRACION Y GESTION DE NEGOCIOS,1,2018,50,0,200000,382987,0,2890000,50,2018I26S1C219J4V1
2025,I26S1C232J4V1,232,DIPLOMADO EN GESTION DE LA SEGURIDAD DE LA INFORMACION Y CIBERSEGURIDAD,1,2021,0,0,100000,0,0,1380000,0,2021I26S1C232J4V1
2025,I26S1C234J4V1,234,DIPLOMADO EN PRODUCCION DE ESPECTACULOS,1,2021,30,30,100000,0,0,1270000,60,2021I26S1C234J4V1
2025,I26S1C235J3V1,235,DIPLOMADO IMPRESION 3D. DEL ARCHIVO DIGITAL A LA IMPRESION 3D,1,2021,30,30,100000,0,0,1270000,60,2021I26S1C235J3V1
2025,I26S1C236J4V1,236,MAGISTER EN SEGURIDAD DE LA INFORMACION Y CIBERSEGURIDAD,1,2021,30,0,200000,76598,0,4550000,30,2021I26S1C236J4V1
2025,I26S1C245J3V1,245,DIPLOMADO EN ANALISIS DEL MOVIMIENTO EXPRESIVO PARA LAS ARTES ESCENICAS,1,2025,30,30,100000,0,0,1380000,60,2025I26S1C245J3V1
2025,I26S1C246J4V1,246,DIPLOMADO EN ENFOQUE DE GENERO EN LAS INTERVENCIONES SOCIALES,1,2025,30,30,100000,0,0,1380000,60,2025I26S1C246J4V1
2025,I26S1C249J4V1,249,DIPLOMADO EN INTERVENCIONES TERAPEUTICAS A DISTANCIA,1,2025,30,30,100000,0,0,1380000,60,2025I26S1C249J4V1
2025,I26S1C253J4V1,253,DIPLOMADO COMPLIANCE EN EL SECTOR PUBLICO: UNA MIRADA A LA INTEGRIDAD INSTITUCIONAL,1,2025,30,30,100000,0,0,1380000,60,2025I26S1C253J4V1
2025,I26S1C254J4V1,254,DIPLOMADO EN PSICOANALISIS PARA LA PRACTICA CLINICA CONTEMPORANEA,1,2025,30,30,100000,0,0,1380000,60,2025I26S1C254J4V1
